,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink
7751,0,1,0,124,701,45,68,5,4,0,0,1
7752,1,0,0,31,1194,200,98,8,0,0,0,0
7753,0,1,3,135,174,12,0,0,0,1,2,0
7754,1,0,0,134,101129,6856,3898,1015,4,0,0,0
7755,0,1,1,50,73,8,5,0,1,2,10,0
7756,1,0,2,100,79,14,3,0,0,1,29,0
7757,0,1,0,31,5214,361,757,27,2,0,0,0
7758,1,0,3,45,172516,13055,3363,73,4,2,6,0
7759,1,0,10,65,36,2,0,0,0,2,5,0
7760,1,1,1,101,2618,246,536,35,3,3,3,2
7761,0,0,1,53,168,14,65,0,0,0,0,0
7762,1,1,2,294,1338,102,86,35,0,1,58,0
7763,1,0,0,18,914,56,44,2,0,0,0,0
7764,1,0,0,102,5214,361,757,27,0,1,24,0
7765,1,0,0,25,1594,314,39,20,1,1,3,0
7766,1,0,0,48,189880,7317,684,5191,2,1,1,0
7767,0,0,0,36,5059,455,347,102,1,1,5,0
7768,0,0,0,30,867,97,27,3,4,1,1,0
7769,1,1,1,114,1164,307,207,280,5,1,7,0
7770,0,1,0,45,8392,792,1681,353,1,2,6,0
7771,1,0,0,240,836,85,194,33,4,1,51,0
7772,0,0,0,94,1,1,0,0,1,0,0,0
7773,1,0,0,71,37572,2444,2148,0,2,1,10,1
7774,1,1,4,83,4008,401,3291,34,0,1,21,0
7775,0,0,0,22,87,30,42,0,0,1,2,0
7776,0,0,4,84,383179,20227,18330,5892,2,2,15,1
7777,1,0,0,89,1478,124,219,1,5,0,0,0
7778,1,0,0,152,161,55,75,1,6,1,2,0
7779,0,1,0,195,1038,89,53,6,2,0,0,0
7780,1,1,1,251,23982,1103,8,2,0,4,25,0
7781,0,0,0,24,205,19,7,0,0,1,6,0
7782,1,0,7,29,248830,17880,10445,43694,3,0,0,0
7783,1,1,1,154,9217,1572,3358,92,0,3,31,0
7784,0,1,0,132,1,1,0,0,6,0,0,0
7785,0,0,0,79,130,51,29,0,0,0,0,0
7786,1,0,0,29,171,18,103,0,2,0,0,0
7787,1,0,0,6,8392,792,1681,353,0,1,1,0
7788,0,0,0,57,411,25,11,0,0,0,0,1
7789,1,0,0,90,2213,254,76,2,0,0,0,2
7790,1,1,0,127,1164,307,207,280,0,5,18,0
7791,0,0,0,117,1040,182,37,22,0,4,4,4
7792,1,0,0,84,145,26,114,1,0,2,2,0
7793,1,0,3,89,60867,4957,6713,624,0,4,22,0
7794,1,0,0,54,353,170,105,0,3,0,0,0
7795,1,0,3,244,3542,306,58,60,2,3,33,0
7796,1,0,1,155,1406,72,48,2,6,2,37,2
7797,1,0,0,163,1410,79,87,5,0,2,17,0
7798,1,0,0,54,752,140,55,21,0,1,4,1
7799,1,1,8,155,590,117,25,1,6,1,38,0
7800,1,0,0,15,124,13,764,1,0,0,0,1
7801,1,1,4,41,15706,1209,461,31,0,2,8,0
7802,1,0,2,260,176,9,9,0,6,1,3,4
7803,1,1,0,161,7155,697,357,371,14,1,3,0
7804,0,1,4,42,746,62,6,0,0,2,6,0
7805,0,1,0,57,19459,4170,1049,1547,0,1,8,0
7806,1,0,2,42,55304,6023,3987,7085,2,0,0,1
7807,0,0,0,91,89,34,25,0,0,1,3,2
7808,0,0,0,41,746,62,6,0,0,2,15,0
7809,1,0,0,158,1244,67,673,1,6,0,0,2
7810,0,1,0,286,14733,1931,1831,61,6,9,69,4
7811,1,1,3,136,477,65,3,0,0,6,49,0
7812,1,0,0,59,1769,151,347,11,3,1,3,0
7813,1,1,0,72,15706,1209,461,31,4,0,0,1
7814,0,0,2,103,1739,245,399,25,3,2,4,0
7815,1,1,3,22,5180,357,97,21,1,1,9,0
7816,1,0,0,90,3167,445,683,3,1,0,0,1
7817,0,0,0,38,56,14,25,0,0,0,0,0
7818,1,1,2,214,136140,8521,16645,626,6,0,0,2
7819,1,1,6,161,60867,4957,6713,624,0,6,21,0
7820,1,0,0,55,37572,2444,2148,0,1,1,2,2
7821,0,0,0,38,784,62,16,1,0,2,2,0
7822,1,1,4,96,784,62,16,1,0,1,1,0
7823,1,1,0,809,199021,10232,2041,2382,4,7,82,0
7824,1,0,0,57,19981,1831,18,4,6,3,10,0
7825,1,0,0,35,10360,4786,1639,11617,4,0,0,0
7826,1,0,0,68,51,3,6,0,0,1,11,0
7827,0,0,0,15,12484,1525,1701,124,0,1,1,1
7828,1,0,0,28,1086,136,240,63,0,1,7,0
7829,1,1,2,396,184341,41961,3940,32065,10,3,43,6
7830,0,1,0,64,34973,1951,1481,136,1,0,0,0
7831,1,1,0,354,10512,793,736,5,0,2,84,2
7832,0,0,1,95,1372,254,110,11,0,0,0,0
7833,1,1,3,876,1,7764,1892,506,9,0,0,13
7834,0,1,0,42,501,232,46,14,0,2,11,0
7835,1,0,1,112,37572,2444,2148,0,2,1,11,1
7836,1,1,0,118,6228,411,628,11,1,2,16,2
7837,1,0,0,239,3218,294,157,1,3,0,0,0
7838,0,0,0,112,1427,126,40,9,0,0,0,0
7839,0,1,3,91,29,2,9,0,0,0,0,1
7840,1,0,0,111,10837,7193,1326,3819,8,1,5,0
7841,0,0,0,106,4588,464,211,39,15,0,0,1
7842,1,0,1,50,142165,8183,4622,1116,0,1,3,2
7843,0,1,3,38,779,173,147,35,1,0,0,0
7844,1,1,4,32,1802,225,76,14,0,0,0,1
7845,1,0,0,36,252249,22297,5881,962,1,1,14,0
7846,1,0,0,113,15240,1492,1605,100,4,0,0,1
7847,1,0,0,245,27433,3060,1224,903,4,0,0,2
7848,1,0,0,256,91473,13493,3793,3687,23,3,3,4
7849,1,1,0,204,15706,1209,461,31,1,4,44,0
7850,1,1,2,156,2513,429,2171,73,2,3,17,0
7851,0,0,0,64,3,1,0,0,0,1,23,0
7852,1,0,2,65,91473,13493,3793,3687,3,2,14,0
7853,1,1,0,37,29294,1075,86,51,2,0,0,0
7854,1,0,3,40,18084,2029,278,76,5,0,0,0
7855,1,0,1,174,25600,7558,1364,21,9,1,24,0
7856,1,1,2,219,46670,2485,4987,814,1,3,35,0
7857,0,0,0,236,151,15,27,0,5,1,24,1
7858,0,1,0,158,26109,1510,745,224,4,2,35,1
7859,1,1,4,152,321598,12549,3362,3,1,1,43,2
7860,1,1,2,235,2716,161,406,2,0,0,0,2
7861,1,0,0,45,15706,1209,461,31,1,2,6,0
7862,1,1,7,186,184341,41961,3940,32065,1,0,0,1
7863,1,0,1,71,312807,41861,16628,2518,2,1,11,0
7864,1,1,4,188,1594,314,39,20,1,1,41,0
7865,1,0,2,16,118,11,7,0,0,0,0,0
7866,1,0,0,22,15706,1209,461,31,0,1,5,0
7867,1,0,0,21,151,15,27,0,3,0,0,0
7868,1,0,1,36,399,24,51,1,0,0,0,2
7869,1,0,12,132,604,42,4,2,2,1,1,1
7870,1,0,0,35,383179,20227,18330,5892,1,1,8,0
7871,0,0,0,54,15300,3211,3115,1510,2,1,10,1
7872,1,1,0,356,91473,13493,3793,3687,6,2,107,0
7873,1,0,1,163,184341,41961,3940,32065,4,0,0,3
7874,1,0,0,52,1448,84,17,0,1,1,1,0
7875,0,0,4,92,8010,1219,2376,172,8,0,0,1
7876,1,0,4,134,245024,40341,2343,3596,6,2,2,1
7877,1,0,0,145,13198,3141,207,7779,12,5,16,0
7878,1,1,2,73,3179,359,4374,274,0,1,6,0
7879,1,1,0,114,7789,820,823,247,1,1,6,0
7880,0,1,4,191,12400,459,470,109,6,1,9,0
7881,1,0,5,92,22952,760,707,0,6,2,26,0
7882,1,1,2,160,184341,41961,3940,32065,1,0,0,0
7883,1,1,1,65,319,15,45,2,0,1,9,0
7884,1,0,1,196,7789,820,823,247,5,0,0,0
7885,0,0,1,287,3485,202,585,60,0,5,45,0
7886,1,0,0,15,122,17,15,0,0,1,5,0
7887,0,0,0,32,11365,745,152,50,2,0,0,0
7888,1,0,0,84,72892,5894,1420,2243,0,3,13,0
7889,0,1,4,35,472,46,4,0,0,1,5,0
7890,0,1,0,179,5574,1000,625,2339,5,5,38,0
7891,1,0,1,299,3988,1190,1999,27,0,1,65,1
7892,1,0,0,29,48,23,7,0,0,1,6,0
7893,0,0,0,153,3747,426,281,19,1,4,13,0
7894,1,0,0,62,91903,12607,6318,2197,1,0,0,1
7895,1,0,0,76,68,5,5,0,0,3,8,0
7896,1,0,0,589,18223,1897,101,602,16,3,36,2
7897,1,0,0,178,7789,820,823,247,1,1,12,0
7898,0,1,3,47,67907,5948,1966,35,3,3,5,0
7899,1,0,0,70,2231,189,56,0,0,2,33,0
7900,0,0,1,86,25646,2844,218,63,5,1,6,0
7901,1,0,0,47,19981,1831,18,4,4,1,8,0
7902,1,1,0,55,1372,136,477,32,2,0,0,0
7903,1,0,0,114,41,20,12,0,0,0,0,1
7904,1,0,7,75,91473,13493,3793,3687,0,2,16,0
7905,1,0,0,32,1810,388,236,138,2,0,0,0
7906,1,0,0,70,16,3,0,0,0,1,19,0
7907,1,1,2,122,596,101,86,7,0,0,0,1
7908,1,0,0,458,5683,751,105,9,12,0,0,7
7909,1,0,2,47,1308,92,41,13,1,0,0,1
7910,0,0,0,66,147,20,112,1,1,0,0,0
7911,1,0,5,62,111,14,10,0,0,1,12,0
7912,1,0,0,56,2106,308,192,22,4,0,0,0
7913,1,0,0,34,36,15,2,0,0,1,6,0
7914,0,0,4,58,1752,145,7,0,0,1,19,0
7915,1,1,7,158,1372,136,477,32,1,0,0,0
7916,1,0,0,69,2969,257,1092,171,3,0,0,1
7917,1,0,0,93,20908,11460,7958,28090,3,1,1,0
7918,1,1,5,325,18223,1897,101,602,6,1,59,1
7919,1,1,0,99,2969,257,1092,171,3,0,0,0
7920,1,0,2,58,41,5,7,0,4,1,4,3
7921,1,0,0,47,41,5,7,0,0,1,4,0
7922,1,0,0,50,145,46,66,0,1,0,0,0
7923,1,0,0,28,2969,257,1092,171,3,0,0,0
7924,1,0,1,150,34973,1951,1481,136,2,0,0,2
7925,1,0,0,86,204,28,125,0,0,0,0,0
7926,1,0,0,38,1512,159,190,19,0,1,12,0
7927,0,0,0,161,172516,13055,3363,73,7,6,17,0
7928,1,0,0,113,172516,13055,3363,73,3,4,16,0
7929,0,0,0,54,1512,159,190,19,1,1,12,0
7930,0,1,5,95,53901,4594,2495,2147,9,0,0,3
7931,1,0,0,120,1914,471,971,22,5,2,19,2
7932,1,0,0,110,72892,5894,1420,2243,0,2,34,0
7933,0,0,0,62,115,53,17,0,0,1,20,0
7934,0,0,0,35,1308,92,41,13,0,1,2,1
7935,0,0,0,204,503,36,1049,69,9,0,0,0
7936,0,0,0,66,37,6,0,0,0,1,8,0
7937,1,0,1,49,1796,214,11,2,0,1,10,0
7938,1,0,1,112,184341,41961,3940,32065,0,2,24,1
7939,1,1,0,300,18009,1348,875,52,16,3,12,0
7940,1,0,9,103,2462,5621,253,7751,1,0,0,2
7941,0,0,2,29,21521,2060,545,223,1,1,5,0
7942,1,0,0,880,5654,930,368,15,17,0,0,0
7943,1,1,7,14,41460,7359,2860,1867,1,1,1,0
7944,0,0,1,167,23982,1103,8,2,0,5,27,0
7945,1,1,0,246,615041,126104,23439,1483,5,4,56,3
7946,1,0,2,175,115569,21633,5939,4777,1,2,26,1
7947,1,0,1,33,252249,22297,5881,962,1,1,9,0
7948,1,0,0,87,131,7,5,0,0,1,13,0
7949,0,0,0,72,2231,189,56,0,0,2,22,0
7950,0,0,2,47,131,7,5,0,0,1,6,0
7951,0,0,0,19,1853,178,446,7,0,1,7,0
7952,0,0,0,57,5059,455,347,102,1,0,0,0
7953,1,0,0,117,2231,189,56,0,0,2,25,0
7954,1,0,0,49,9401,1362,159,9,0,0,0,0
7955,1,0,2,32,15706,1209,461,31,1,2,4,0
7956,1,0,0,58,49113,7461,2797,1316,3,1,9,1
7957,1,0,0,59,615041,126104,23439,1483,3,1,11,1
7958,1,0,0,62,36,2,2,0,4,2,17,1
7959,1,0,2,136,1448,194,240,39,3,0,0,0
7960,0,0,0,20,1065,61,92,3,1,1,1,0
7961,1,0,0,35,33900,4197,639,3108,1,2,5,0
7962,1,0,0,66,65,34,2,0,0,1,7,0
7963,1,0,0,64,175,64,3,0,0,1,14,0
7964,1,0,0,100,3073,281,582,22,1,1,3,0
7965,1,1,3,160,115569,21633,5939,4777,5,3,5,3
7966,0,0,0,170,10772,787,426,74,0,1,50,0
7967,1,0,1,197,26,2,5,0,0,1,1,1
7968,0,1,4,67,5541,331,802,41,1,2,14,0
7969,1,1,2,207,553,66,51,8,7,0,0,0
7970,0,0,1,82,1595,158,106,7,1,0,0,0
7971,1,0,0,19,51,11,21,0,2,1,6,0
7972,1,0,3,196,10434,850,474,310,7,0,0,0
7973,1,1,0,75,16886,1054,156,103,5,1,2,0
7974,1,0,1,189,1527,291,242,29,2,1,30,3
7975,1,1,1,53,24411,1745,1709,191,1,1,3,1
7976,1,0,7,54,3584,879,669,50,5,1,4,0
7977,1,1,4,53,8363,1084,838,5,3,0,0,0
7978,0,0,1,118,141,83,370,0,2,0,0,1
7979,1,0,0,38,816,250,336,26,3,1,14,0
7980,1,0,3,70,24411,1745,1709,191,2,1,3,0
7981,0,1,2,79,1182,87,71,12,0,3,20,0
7982,0,0,0,26,488,72,46,0,0,1,1,0
7983,0,0,0,26,1501,381,900,300,0,1,4,0
7984,0,0,0,77,24411,1745,1709,191,5,1,2,1
7985,1,0,1,126,4474,442,386,10,0,2,23,0
7986,1,1,0,82,4107,438,220,5,4,2,2,1
7987,0,0,0,65,590,117,25,1,1,1,13,0
7988,1,1,0,323,10400,775,402,53,6,4,41,0
7989,1,0,0,67,1,6,0,0,0,0,0,0
7990,1,0,1,50,11365,745,152,50,2,0,0,0
7991,1,1,1,23,301,17,30,10,0,2,3,0
7992,0,0,1,43,3265,279,65,21,0,2,5,0
7993,0,1,0,52,800,57,54,1,0,1,1,1
7994,1,1,0,311,502,89,20,37,0,2,109,0
7995,0,1,6,87,972,77,24,5,3,2,18,1
7996,1,1,2,93,136497,29487,9042,39241,3,1,11,0
7997,0,0,0,72,502,89,20,37,1,0,0,0
7998,1,1,2,93,10772,787,426,74,4,2,15,0
7999,0,0,0,62,798,165,94,5,2,0,0,0
8000,1,0,2,104,6095,408,73,8,3,1,19,0
8001,1,1,3,277,10718,1114,971,119,5,3,28,1
8002,1,1,1,236,759,45,2,13,12,0,0,0
8003,0,1,0,52,3265,279,65,21,0,2,19,0
8004,0,1,2,70,3265,279,65,21,0,2,2,0
8005,0,1,2,14,430,33,33,2,0,1,1,0
8006,1,0,0,79,26,1,0,0,2,0,0,0
8007,1,0,0,163,10346,1100,2781,297,3,1,74,1
8008,0,0,0,80,233,27,10,0,3,0,0,0
8009,1,1,3,326,800,57,54,1,0,4,48,0
8010,0,0,0,121,233,27,10,0,4,0,0,0
8011,0,1,1,68,9,5,0,0,0,1,1,0
8012,0,1,0,66,559,69,26,7,0,0,0,0
8013,1,1,2,107,1292,94,128,8,4,0,0,1
8014,1,0,0,94,35,3,0,0,0,3,16,0
8015,1,0,5,32,5180,357,97,21,1,1,3,0
8016,1,1,0,111,472,46,4,0,0,6,6,1
8017,1,0,0,50,814,89,29,2,0,0,0,2
8018,1,0,0,172,39849,2308,1827,38,9,1,10,0
8019,1,0,10,41,1594,314,39,20,1,0,0,0
8020,0,0,0,59,2015,82,15,1,1,1,2,0
8021,1,0,3,48,131,11,5,0,3,0,0,0
8022,1,0,2,59,19981,1831,18,4,5,1,7,0
8023,0,0,0,42,3,2,0,0,0,1,11,0
8024,1,1,2,75,898,162,226,42,2,1,1,1
8025,1,0,1,61,559,58,7,2,4,3,3,0
8026,1,1,4,99,615041,126104,23439,1483,3,1,12,1
8027,0,0,0,175,2391,547,683,263,9,1,18,0
8028,1,0,0,121,233,27,10,0,2,1,2,1
8029,0,0,0,86,1529,61,162,18,1,1,10,0
8030,0,1,3,290,16886,1054,156,103,16,1,16,0
8031,1,1,0,154,25421,3219,1898,3232,15,0,0,6
8032,1,0,0,69,1290,363,177,136,2,1,27,0
8033,1,0,0,112,233,27,10,0,0,4,11,0
8034,1,1,4,205,34973,1951,1481,136,3,0,0,3
8035,1,1,1,155,95371,9962,4835,567,1,0,0,2
8036,1,0,0,21,287,146,363,22,0,0,0,1
8037,1,0,0,119,615041,126104,23439,1483,0,2,32,0
8038,0,0,0,77,56,6,5,0,0,1,5,1
8039,1,1,0,217,12557,728,189,2,3,2,43,1
8040,0,1,2,216,1936,143,24,9,2,0,0,2
8041,1,0,0,108,328,126,49,1,0,0,0,0
8042,0,0,0,78,13,42,0,0,0,1,1,1
8043,0,1,6,271,233,27,10,0,5,2,5,1
8044,1,0,1,31,623,76,13,0,1,0,0,0
8045,0,0,0,62,22652,1071,824,22,0,1,1,0
8046,0,1,0,96,13568,1531,1758,109,0,3,19,0
8047,1,1,1,90,233,27,10,0,0,2,15,1
8048,1,0,0,109,1054,194,33,16,0,0,0,0
8049,1,0,0,152,932,62,393,3,0,1,31,0
8050,1,0,0,75,245024,40341,2343,3596,0,2,18,0
8051,0,0,0,133,724,91,360,26,5,2,14,1
8052,0,1,0,273,23,2,9,0,0,1,5,0
8053,1,0,0,67,505,39,7,3,0,1,6,0
8054,1,0,0,30,713,91,46,2,1,0,0,0
8055,1,0,0,275,23982,1103,8,2,0,3,18,0
8056,0,1,2,428,26109,1510,745,224,0,5,79,0
8057,1,0,0,52,879075,293021,5816,21692,3,2,3,0
8058,1,1,1,322,34973,1951,1481,136,3,0,0,2
8059,1,0,0,103,430,33,33,2,0,2,2,2
8060,1,1,5,177,6737,375,137,12,13,0,0,2
8061,1,0,2,72,10707,1188,1079,20,4,1,6,3
8062,1,0,0,35,253,21,151,1,3,1,2,0
8063,1,0,0,95,60,7,2,0,5,2,2,2
8064,0,0,1,30,2407,419,8,17,2,1,1,0
8065,1,0,0,72,8010,1219,2376,172,1,0,0,1
8066,1,0,4,128,131,11,5,0,7,1,6,0
8067,1,0,1,348,56440,3921,2608,85,3,2,63,0
8068,1,1,2,182,136140,8521,16645,626,20,0,0,0
8069,1,0,0,58,18475,1160,1597,28,0,2,6,0
8070,0,1,3,190,1144,200,248,58,8,0,0,0
8071,1,1,0,342,18475,1160,1597,28,8,2,41,0
8072,1,1,0,120,130384,5540,1343,1379,1,2,39,0
8073,0,0,0,312,433,26,42,0,8,7,49,2
8074,0,1,0,76,879075,293021,5816,21692,1,2,8,2
8075,1,0,0,63,615041,126104,23439,1483,6,1,9,1
8076,0,1,7,86,187803,20299,5985,2,9,1,7,0
8077,1,1,1,66,112996,4867,1824,11313,0,1,6,1
8078,1,0,7,64,233,27,10,0,0,0,0,1
8079,1,0,0,128,312807,41861,16628,2518,8,1,1,1
8080,0,0,0,75,115569,21633,5939,4777,4,3,5,1
8081,1,0,0,46,82,55,7,0,0,1,5,0
8082,1,0,5,33,184341,41961,3940,32065,0,1,0,0
8083,0,0,0,102,233,27,10,0,4,0,0,0
8084,1,0,0,238,115569,21633,5939,4777,3,3,49,1
8085,0,0,1,109,7679,819,178,992,0,2,19,0
8086,1,0,2,18,972,77,24,5,0,1,1,0
8087,1,1,2,120,97337,42441,5396,3799,5,1,16,1
8088,0,0,0,131,1228,259,1669,31,0,4,21,1
8089,1,0,0,172,9695,448,174,6,0,0,0,0
8090,1,1,4,65,541,80,20,0,0,2,5,0
8091,1,1,0,57,615041,126104,23439,1483,3,2,9,1
8092,1,0,1,132,27687,1822,882,177,7,2,4,0
8093,0,0,1,118,18009,1348,875,52,3,2,11,0
8094,1,0,0,140,1190,216,70,13,0,3,29,0
8095,0,1,0,67,1,7,0,0,1,0,0,0
8096,1,1,1,123,7756,971,185,13,0,5,16,0
8097,1,0,1,359,17948,2376,5127,239,7,1,31,1
8098,1,1,4,71,1587,184,92,12,0,2,21,0
8099,0,1,0,307,29779,4199,1161,777,6,0,0,0
8100,1,1,4,466,492,51,53,1,0,7,63,0
8101,0,0,1,125,67907,5948,1966,35,1,2,21,0
8102,1,0,0,40,34737,4122,470,107,1,0,0,1
8103,1,1,0,227,151,37,18,1,0,4,37,0
8104,0,1,1,213,172516,13055,3363,73,3,4,30,0
8105,1,0,0,277,23174,1819,92,62,2,2,21,1
8106,1,0,0,45,10098,2458,5876,3705,3,1,1,0
8107,1,1,0,94,502,75,46,8,0,0,0,0
8108,0,0,0,110,8255,669,198,4,5,0,0,1
8109,1,0,0,17,496,117,44,1,0,0,0,0
8110,1,0,0,293,17368,1715,23,11,8,4,51,0
8111,1,0,0,78,233,27,10,0,1,0,0,1
8112,1,0,0,32,816,250,336,26,0,1,14,0
8113,0,0,0,101,35489,9351,1001,9455,0,1,16,0
8114,1,1,1,185,10098,2458,5876,3705,3,1,24,0
8115,0,0,0,68,32432,3638,1092,1240,0,1,15,0
8116,1,1,1,225,184341,41961,3940,32065,2,0,0,1
8117,1,0,0,48,2341,252,3235,1,3,0,0,0
8118,0,1,0,9,31,2,0,0,0,1,1,0
8119,1,1,9,38,186,35,39,2,0,3,5,0
8120,0,0,0,13,423,87,27,14,0,1,1,1
8121,0,1,4,139,253,21,151,1,3,6,32,1
8122,1,1,0,75,970,56,14,2,2,3,6,0
8123,1,0,0,51,2521,209,21,603,4,0,0,3
8124,1,0,0,108,600,147,50,11,6,2,13,0
8125,1,1,1,56,32432,3638,1092,1240,2,1,2,1
8126,1,0,0,52,1,2,0,0,2,1,6,0
8127,1,0,0,48,1738,244,179,1,0,1,6,1
8128,1,1,2,807,16881,1314,862,128,1,2,85,0
8129,1,0,0,252,115569,21633,5939,4777,5,3,41,1
8130,1,1,0,87,2275,287,1141,264,5,1,8,2
8131,1,0,0,75,38,1,0,0,3,0,0,0
8132,1,1,0,63,25,6,5,0,4,1,5,0
8133,0,0,1,118,29,2,79,0,0,1,19,0
8134,1,0,0,46,118,15,3,0,0,1,1,0
8135,0,0,0,67,1068,168,40,7,0,2,8,0
8136,0,0,6,69,338,45,62,3,0,1,3,0
8137,0,1,4,166,800,57,54,1,0,2,7,0
8138,1,1,0,71,92,18,6,0,4,2,7,0
8139,1,0,0,22,633,56,13,3,2,0,0,1
8140,0,0,1,45,1349,86,59,3,0,1,1,1
8141,1,1,3,317,759,45,2,13,8,0,0,0
8142,1,1,0,57,2208,651,359,59,1,0,0,0
8143,1,1,1,91,2147,150,436,0,3,1,26,1
8144,1,1,4,390,78,21,12,0,4,0,0,2
8145,0,0,0,82,3939,370,1224,15,5,1,1,0
8146,0,1,0,100,21,5,0,0,1,2,2,0
8147,0,0,5,68,795,158,73,12,3,1,1,0
8148,1,0,0,17,1421,94,369,4,0,0,0,0
8149,1,1,7,454,521,288,0,0,0,3,136,2
8150,1,1,1,48,26109,1510,745,224,2,2,16,2
8151,0,0,0,21,175,86,12,1,0,1,2,0
8152,1,1,0,107,13568,1531,1758,109,1,2,13,0
8153,0,1,1,87,16212,908,2488,33,0,1,13,0
8154,1,0,6,109,1478,124,219,1,0,1,26,0
8155,0,1,8,114,602,21,57,3,5,1,15,2
8156,1,0,0,14,633,56,13,3,2,0,0,0
8157,1,0,0,74,2227,100,65,11,0,1,17,0
8158,1,1,0,467,10876,925,714,1,0,4,93,0
8159,0,0,0,68,6892,671,83,2,2,2,10,0
8160,0,0,1,52,855,72,608,20,2,0,0,0
8161,1,0,0,55,7164,1266,125,4,0,0,0,0
8162,1,0,2,55,3747,426,281,19,6,1,1,0
8163,1,1,0,91,71,5,3,0,0,1,15,0
8164,1,0,0,71,4912,553,599,6,0,2,10,0
8165,0,1,0,63,4912,553,599,6,0,2,10,0
8166,0,0,0,71,130384,5540,1343,1379,1,2,8,0
8167,1,1,4,59,143,8,18,1,0,1,8,0
8168,1,0,1,46,15706,1209,461,31,1,1,8,1
8169,1,0,2,133,17458,1405,1004,349,2,2,18,2
8170,1,1,0,159,115569,21633,5939,4777,3,0,0,6
8171,1,0,2,26,15706,1209,461,31,1,1,4,0
8172,0,0,1,23,162,22,23,4,0,0,0,1
8173,1,0,0,99,750,71,14,4,1,3,11,0
8174,1,0,0,19,1140,138,189,6,1,0,0,1
8175,1,0,0,64,16,6,0,0,0,1,23,0
8176,1,1,12,177,72892,5894,1420,2243,2,2,27,0
8177,0,0,5,57,906,132,34,59,0,1,9,0
8178,0,0,0,14,541,80,20,0,1,0,0,0
8179,1,0,5,75,39112,3133,491,55,9,2,2,0
8180,1,1,0,61,11365,745,152,50,2,0,0,0
8181,0,0,1,105,17586,2112,7330,654,2,2,27,0
8182,1,0,6,239,1252,51,52,3,6,3,25,0
8183,0,1,0,96,26109,1510,745,224,3,3,26,2
8184,0,0,0,91,812,116,56,17,3,3,10,1
8185,1,0,1,73,8979,500,1054,21,0,1,15,1
8186,0,1,0,147,8010,1219,2376,172,8,4,28,2
8187,1,0,0,68,162,6,2,0,2,1,22,0
8188,1,0,1,67,3385,192,117,5,3,0,0,1
8189,0,1,0,27,118,46,28,13,0,1,1,0
8190,1,1,1,33,64392,5964,750,10085,2,0,0,1
8191,1,1,0,54,515,88,63,6,2,1,6,0
8192,1,0,0,19,49475,6044,2189,1361,1,1,1,0
8193,0,1,4,39,72892,5894,1420,2243,0,1,8,0
8194,0,0,2,104,18084,2029,278,76,4,0,0,0
8195,0,0,0,22,6491,2075,1824,798,1,1,4,0
8196,0,1,0,47,3225,359,157,0,0,2,5,0
8197,0,1,2,55,67907,5948,1966,35,0,3,5,0
8198,0,0,1,54,29779,4199,1161,777,1,0,0,1
8199,0,0,1,27,6892,671,83,2,0,2,5,0
8200,1,1,4,32,1236,214,720,77,0,2,8,0
8201,1,0,2,42,16,6,12,0,0,1,12,0
8202,1,1,1,158,91473,13493,3793,3687,8,4,56,0
8203,1,1,4,78,1663,115,109,202,0,3,14,0
8204,0,0,0,86,812,116,56,17,0,5,8,0
8205,0,0,2,110,7756,971,185,13,0,1,17,0
8206,1,1,2,62,38430,7168,2317,13406,1,1,8,1
8207,1,0,0,29,239,17,1,0,0,2,4,0
8208,0,0,0,79,33,6,107,0,1,1,26,0
8209,1,1,3,268,879075,293021,5816,21692,10,5,72,0
8210,1,0,2,72,2521,209,21,603,4,0,0,4
8211,1,0,1,33,162,6,2,0,0,0,0,1
8212,1,0,1,57,56238,4575,3632,379,1,2,10,0
8213,1,0,2,88,3416,126,3,2,3,0,0,2
8214,1,0,3,83,2521,209,21,603,12,0,0,3
8215,1,0,2,60,239,17,1,0,0,1,1,1
8216,1,0,0,17,5787,352,146,13,1,0,0,1
8217,0,0,0,94,56,4,4,0,0,0,0,0
8218,0,0,0,22,1164,139,60,4,0,0,0,1
8219,1,0,0,63,3981,457,1105,97,5,1,1,0
8220,1,0,0,42,369,80,73,0,0,0,0,1
8221,0,1,0,41,11365,745,152,50,2,0,0,0
8222,1,1,3,86,535,70,62,9,0,3,19,0
8223,0,0,0,45,162,6,2,0,0,1,7,0
8224,0,0,0,51,1845,109,38,7,0,1,9,0
8225,1,1,2,61,515,16,6,6,0,2,6,0
8226,1,0,0,188,12174,1532,1229,903,4,3,10,1
8227,1,0,0,83,9336,1256,778,72,4,1,8,0
8228,0,0,0,133,46,6,4,0,0,4,25,1
8229,1,0,1,73,1298,118,81,8,3,0,0,1
8230,0,0,0,34,162,6,2,0,1,1,3,0
8231,1,1,0,181,144036,21385,8283,6276,0,1,9,3
8232,1,1,16,397,546,29,241,0,7,4,11,5
8233,1,0,2,128,979,162,88,18,0,0,0,1
8234,1,0,1,146,115569,21633,5939,4777,1,1,16,3
8235,0,1,0,26,386,24,7,1,2,0,0,0
8236,1,0,2,153,10031,541,1625,24,3,1,8,0
8237,0,1,1,36,99,9,5,0,1,1,1,0
8238,1,0,0,28,245024,40341,2343,3596,0,1,4,1
8239,1,0,2,195,5760,718,432,1,4,1,4,0
8240,0,0,0,75,536,13,87,0,0,0,0,0
