,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,UnigramCost,BigramCost
5976,1,1,4,230,139,9,4,0,26,0,0,3,12.009559038993828,12.265077982382335
5977,1,0,1,42,12022,922,149,3988,0,2,5,1,12.055171569003377,12.160274513538635
5978,1,0,1,36,112902,9360,3825,17,1,2,7,0,14.036240485142454,12.073106021884797
5979,0,1,0,36,5711,557,1858,4,5,1,2,1,12.05676278144325,11.986625504314608
5980,1,1,1,353,1899,222,407,44,1,5,29,2,12.59450134655322,12.157444255483856
5981,0,1,0,161,49,10,57,0,0,4,38,0,13.14619505674363,12.252291976362713
5982,1,0,2,90,2224,151,522,191,2,2,20,0,13.09986228481633,12.237114763863383
5983,1,0,0,61,268648,45495,14962,456,2,1,8,0,11.461910392123087,11.986836495505388
5984,1,0,0,45,36,4,0,0,2,0,0,0,10.473451717728972,11.981850427807366
5985,1,0,2,30,4375,310,500,9,1,0,0,0,11.68983213342169,12.135280911701464
5986,1,1,0,39,8363,1084,838,5,3,0,0,0,11.492030478583946,12.251250391231414
5987,1,0,3,105,91473,13493,3793,3687,8,3,6,0,11.638162785454384,12.22493309094029
5988,1,0,5,256,477916,62572,18508,53879,6,6,17,3,12.215036684191386,12.14387612414036
5989,0,0,0,73,37595,2911,3048,244,3,2,27,0,15.86561008517192,12.482135170931457
5990,0,1,0,158,116404,10590,1598,3075,0,4,37,0,14.227195102670246,12.449735858741079
5991,1,1,8,109,602,21,57,3,5,1,30,0,13.164725045864259,12.246041888801134
5992,0,0,5,63,12022,922,149,3988,0,2,2,0,10.53840443863028,12.047842383390652
5993,1,0,3,158,91473,13493,3793,3687,6,1,38,0,12.257089590364725,12.118235889828362
5994,1,1,2,395,172516,13055,3363,73,17,6,38,0,15.921407724810889,12.575121331436188
5995,0,0,1,42,29779,4199,1161,777,3,0,0,0,12.135691273360242,12.211570321627915
5996,1,1,0,116,7858,822,186,819,5,0,0,1,11.26141798977952,11.983019669933938
5997,1,1,2,66,67907,5948,1966,35,1,3,20,0,13.815179029513056,12.362484797638007
5998,1,1,0,6,393,45,34,1,0,1,1,0,12.078515109865979,12.192976344909686
5999,1,0,1,96,7763,803,488,21,2,2,6,0,14.62165475036084,12.137136185088051
6000,1,0,1,86,63510,9679,4207,296,0,0,0,1,10.41714850750488,12.057631007745682
6001,1,0,0,36,4243,318,80,34,0,1,7,0,11.65872650944662,12.089626787614678
6002,1,0,0,18,203,15,8,0,0,1,1,0,12.576619291538336,12.495845848051655
6003,1,0,2,43,67907,5948,1966,35,2,2,9,0,12.079378108194511,12.089944906885355
6004,1,0,0,163,1641,45,48,4,2,2,44,0,11.046877493117147,11.987221125750953
6005,1,0,1,70,26665,2926,2157,177,0,1,15,2,11.62549068699462,12.16141656175334
6006,1,0,0,25,139,9,4,0,1,0,0,0,12.283834379876582,12.065222176224012
6007,0,0,2,39,378,52,40,0,0,1,7,0,12.061618804867017,12.136200795887277
6008,1,1,0,104,22893,3128,8387,1732,7,1,9,3,11.303803962617975,12.065836449145815
6009,0,0,2,56,1150,74,131,15,4,0,0,0,11.43314420044656,12.123666324637245
6010,1,0,0,92,5158,1368,146,3,2,1,1,2,10.624544233664524,12.028411545441806
6011,1,0,1,25,145919,22712,15155,3120,0,1,1,0,11.144146858551936,11.949979425062068
6012,1,1,0,309,6609,595,1328,57,16,2,42,0,14.031017749762485,12.393408663162031
6013,1,0,0,96,94,16,15,0,1,1,37,0,11.87314220396381,11.985626557706341
6014,0,0,0,41,67907,5948,1966,35,0,2,10,0,14.076109517796807,12.373618765415976
6015,0,1,6,111,5574,1000,625,2339,4,4,9,0,12.81823255293682,12.330501239655225
6016,0,0,0,25,621,39,1774,0,0,1,7,0,14.038050688801212,12.577502090375749
6017,1,1,6,112,4243,318,80,34,0,2,14,0,12.629241019502269,12.292024905876515
6018,0,0,0,46,19459,4170,1049,1547,1,1,7,0,12.656144295743319,12.286713829403565
6019,0,0,0,118,27836,5280,1590,178,3,3,9,0,12.11902348445819,12.210709157233765
6020,0,0,2,13,460,50,41,9,1,1,1,0,11.801948557312366,12.108808474030855
6021,1,1,1,62,3604,554,295,55,4,0,0,0,12.319382344773466,11.903846391178575
6022,0,0,0,29,22952,760,707,0,0,1,13,0,11.725610796161536,11.665927667880416
6023,1,1,8,167,8010,1219,2376,172,14,0,0,3,10.976641787066491,12.01666706005023
6024,1,1,15,475,29779,4199,1161,777,2,0,0,2,11.055205237474052,11.96308097817553
6025,0,1,2,322,1023,90,89,5,6,0,0,1,11.282390644982335,12.105819920251532
6026,1,0,2,49,926,171,477,5,1,0,0,3,11.191285733103756,11.98555582006107
6027,1,1,0,74,22977,2296,1407,171,2,0,0,1,10.790151720279393,12.011453617970343
6028,1,0,0,17,489,23,5,9,0,1,5,0,13.02661449616519,12.240385771096474
6029,0,0,0,122,106431,8160,1593,2706,12,1,1,0,10.764594432056255,11.982488756042954
6030,1,0,0,32,27836,5280,1590,178,3,2,2,1,11.031765412241164,11.976914151021328
6031,1,0,0,56,27836,5280,1590,178,5,1,1,2,10.849132351216456,12.038871980309633
6032,1,0,0,24,13643,1187,1955,221,1,1,7,1,11.54212430621889,12.030009777771523
6033,1,1,0,27,38,13,9,0,0,0,0,0,12.586378413341215,12.41395813273332
6034,0,0,1,37,320,35,25,1,0,1,4,1,10.93570728379014,11.937133459004347
6035,1,1,6,67,27836,5280,1590,178,3,1,4,2,11.526932471932614,12.126031168130321
6036,1,0,0,107,8010,1219,2376,172,12,0,0,0,10.841967753177904,12.027714361151833
6037,1,1,8,404,10876,925,714,1,0,9,62,3,12.40727773276019,12.207179975272785
6038,1,0,3,47,206,9,45,1,0,2,5,0,11.220842912062988,12.0815195087779
6039,0,1,0,32,746,62,6,0,0,1,8,1,11.400511401785351,12.00702431877521
6040,1,0,1,55,41460,7359,2860,1867,4,2,4,0,12.151525528368074,12.244995936745505
6041,1,0,0,47,123,6,4,0,1,0,0,0,10.22336390835963,12.010184621376133
6042,1,1,0,196,143615,11812,5750,44,2,2,20,1,11.789563589928287,12.088563769619428
6043,1,0,1,18,12147,2365,368,829,0,1,1,1,11.117484648797701,12.053943734147898
6044,1,0,0,46,27836,5280,1590,178,5,1,1,0,11.604112620798933,12.177449903773873
6045,0,0,0,60,1065,61,92,3,8,2,4,0,12.172082861718863,12.280146403582606
6046,1,1,7,70,379372,41845,14513,4457,2,1,5,0,12.039339263728104,12.190337789712249
6047,1,1,3,31,53901,4594,2495,2147,1,1,0,1,10.949706534988138,11.903906224016076
6048,1,1,0,112,615041,126104,23439,1483,18,1,14,5,12.611910919039257,12.180674168430874
6049,0,1,1,15,107,37,5,0,0,1,3,1,11.324295829789435,11.960791633857225
6050,0,1,0,194,172516,13055,3363,73,9,8,21,0,15.70912920827832,12.529062438814073
6051,0,1,2,47,24456,2696,153,2760,2,1,10,0,12.282839426071241,12.328511446024757
6052,1,1,1,70,560,109,32,2,0,1,8,0,11.596930062068193,12.020418417553792
6053,1,1,1,289,1621,162,127,7,0,1,34,6,12.59738616664358,12.313645688046343
6054,1,0,2,44,123,6,4,0,0,0,0,0,10.792809754837423,12.062304375123945
6055,1,0,2,44,2003,208,177,7,0,0,0,0,11.386717879804657,12.126998087589113
6056,0,0,0,71,924,156,161,1,0,1,16,0,12.818555560964084,12.159866288635271
6057,1,0,0,1436,56238,4575,3632,379,0,2,14,0,11.326820381191409,11.802811490856953
6058,1,0,0,136,1490,149,181,5,3,2,24,0,12.402216169679145,12.232151612903436
6059,1,0,0,106,6314,1012,2100,843,0,2,22,0,13.501540655240916,12.342508574356168
6060,1,0,1,243,1291,176,214,8,1,0,0,0,12.636291765246824,12.049179460463531
6061,0,1,1,151,615041,126104,23439,1483,2,2,25,1,14.267619755944974,11.826326294280328
6062,1,1,2,143,60867,4957,6713,624,4,3,26,1,13.148255444021634,11.974559159893685
6063,1,1,0,129,65486,4371,530,174,4,1,22,1,12.56152076178256,12.153617305934233
6064,0,1,2,45,10203,596,195,80,1,2,8,0,12.015352676843879,11.936057538055284
6065,0,1,2,111,27836,5280,1590,178,4,0,0,1,11.899051999766282,12.076177775708127
6066,0,1,1,213,706,16,14,0,2,2,17,0,12.882694550798892,12.288565525320802
6067,1,0,0,55,116404,10590,1598,3075,3,2,6,0,13.374490529505263,12.387753540903212
6068,1,0,0,68,39320,3785,996,51,3,1,12,2,12.025134684919468,12.077480225817974
6069,0,0,0,24,248830,17880,10445,43694,0,0,0,0,10.21171093712459,11.99808270444761
6070,0,0,1,44,125,12,2,0,1,1,11,0,13.331279629180942,12.298702300175902
6071,0,1,0,45,684,52,47,8,0,1,11,0,12.962691588707086,12.362905213654738
6072,0,1,0,82,957,35,1,0,1,1,8,0,12.0078541312674,12.235918069769138
6073,1,0,0,295,5340,1402,296,49,1,2,17,2,11.208890815546617,12.09693046203558
6074,1,1,0,91,154,52,15,0,3,0,0,0,10.801558232858328,12.045110272547959
6075,1,0,0,38,889,121,70,59,3,1,1,0,11.70347053244795,12.22869835757855
6076,0,0,0,31,102,41,6,0,0,1,3,0,11.864894732851464,12.230722517598268
6077,1,0,4,74,20003,2310,3,0,0,1,17,0,11.99075660840286,12.225078241604452
6078,0,0,0,78,13,0,0,0,1,0,0,0,10.645459699478213,11.949688945230777
6079,1,1,7,159,34973,1951,1481,136,2,0,0,1,11.624270098824097,12.012232718280758
6080,1,0,0,51,790,129,70,13,1,0,0,1,10.877100700001984,11.984954339729548
6081,1,0,0,180,468262,77905,13435,51127,7,3,27,1,11.461534634418372,12.052821692171564
6082,0,0,2,34,7245,733,240,298,0,1,11,0,11.625654841737333,12.067463366880412
6083,1,0,2,84,2212,132,321,95,1,1,9,1,11.398377259947893,12.029863215879523
6084,1,0,0,88,8255,669,198,4,3,1,13,0,11.81704019778739,12.06893885069352
6085,1,0,0,7,532,95,10,1,0,1,1,0,11.749530524476079,12.11582868479382
6086,1,0,1,62,31536,3686,668,482,0,1,9,2,11.716118650340741,12.125788630755224
6087,1,0,2,39,204,11,14,0,0,1,10,0,13.506721276432376,12.40762330133273
6088,0,0,0,115,161,56,3,0,0,1,73,0,14.642179239364234,12.417768958283213
6089,0,1,1,120,10346,1100,2781,297,1,1,62,1,14.264686203388791,12.337271076433515
6090,1,0,1,159,5368,446,229,2,4,1,51,0,12.973744864990033,12.20063317883817
6091,1,1,2,42,22879,6488,717,1198,1,2,9,1,12.724437950056737,12.038806724611508
6092,0,0,0,55,22879,6488,717,1198,1,2,15,0,13.099887015172415,11.819528969103283
6093,1,1,0,77,26109,1510,745,224,0,2,25,1,12.007983918562926,11.636183558582626
6094,0,0,0,223,1347,54,6,2,3,1,19,0,11.424657162386731,12.106466953871331
6095,1,0,1,80,1529,61,162,18,0,0,0,2,10.570108226768708,11.960201449945897
6096,0,0,0,20,1676,179,165,472,0,1,1,0,12.00830131745527,12.20862265922287
6097,1,1,0,81,26109,1510,745,224,8,3,7,6,11.790824493125964,12.072458789785676
6098,1,1,2,138,429,92,63,50,0,1,16,0,11.954133924092591,12.200972201554467
6099,0,1,0,106,746,62,6,0,0,2,26,0,13.135769646376398,12.273178642954866
6100,1,1,5,124,13198,2648,1540,929,5,2,4,1,12.804432910436992,12.330901174370004
6101,0,0,0,82,510,44,57,37,3,0,0,0,11.781217425250395,12.152685407742464
6102,1,0,0,135,36,3,0,0,0,1,11,0,12.177817375525136,12.22267854804499
6103,1,0,0,42,22879,6488,717,1198,0,2,10,0,14.528682363672715,12.577232497892394
6104,1,0,1,33,2413,223,64,118,0,1,9,0,12.841639460558259,12.151006291375678
6105,1,1,3,58,11453,2486,2122,2150,2,2,10,1,11.672005172260075,12.199346536336645
6106,1,1,1,151,1065,61,92,3,2,4,6,1,11.75073267124922,12.077066969812737
6107,1,0,0,99,2413,223,64,118,2,2,2,0,12.3768493916718,12.299844128240183
6108,0,1,0,104,410,65,0,0,0,1,22,1,12.26726907301621,12.136449327467806
6109,0,1,0,67,74617,5097,3309,684,0,2,5,0,13.493447486898186,12.55783964988742
6110,1,0,0,33,22879,6488,717,1198,1,2,3,0,14.434974293747747,12.717019144054232
6111,0,0,0,31,1598,94,1000,18,1,0,0,0,12.49544606954353,12.328256880767348
6112,0,0,0,94,7185,627,449,112,3,1,3,0,12.939306911038996,12.40723166562536
6113,0,0,0,57,27836,5280,1590,178,1,1,6,0,13.822117964803383,12.594211035657791
6114,1,1,0,203,182,202,784,4,3,2,18,2,12.351366929760252,12.21225849374507
6115,0,1,0,28,509,90,65,3,2,0,0,1,10.631662310947169,11.901308912640198
6116,1,0,0,36,1762,81,40,4,1,1,20,0,12.901732123957805,12.176357523222418
6117,1,0,0,32,87,34,0,0,0,1,9,0,12.455410561366232,12.198029018348452
6118,0,0,0,28,957,35,1,0,0,1,10,0,12.192817424701524,12.162700704958288
6119,1,1,3,274,10667,625,179,1788,4,2,73,1,15.238160221009887,12.43712038762692
6120,1,1,3,57,53901,4594,2495,2147,2,2,12,1,11.633542604970158,12.130995971276723
6121,1,0,0,211,1790,104,60,1,2,2,17,0,11.85798215185752,12.120159534848751
6122,0,0,0,134,927,84,74,5,4,1,3,0,11.858063284431902,12.132033667262826
6123,0,0,0,18,1238,128,61,23,0,1,2,0,12.32128885308893,12.203343145731399
6124,1,1,2,38,2411,253,204,32,1,1,7,0,11.951148509091489,12.132269914407603
6125,1,0,1,31,116,6,3,0,0,1,2,0,11.362945062557564,12.1853570742382
6126,0,0,0,53,349,44,686,5,1,1,1,0,11.01962370052482,12.029965082870332
6127,1,1,0,58,60867,4957,6713,624,3,2,9,0,13.625395338819601,12.255713425034871
6128,1,0,0,26,692,73,156,176,1,1,2,2,10.520367150354307,11.988248193668376
6129,1,1,2,27,663,59,9,4,2,3,3,0,12.816772317164018,12.233952111274512
6130,1,0,0,31,7,0,0,0,0,2,2,0,11.909259248905013,12.052032429998377
6131,0,1,0,28,52,9,6,0,1,1,6,0,12.51969398295635,12.09406102543846
6132,0,0,0,88,274,40,15,1,1,2,12,0,13.760278403082669,12.273761544213384
6133,1,1,6,154,212283,29736,3259,18958,8,0,0,1,10.616738011245367,11.952707222642754
6134,1,0,0,127,54,5,3,0,5,0,0,1,10.958870116206885,12.108406743324695
6135,1,1,2,30,132429,8676,8933,3437,0,2,3,0,11.859000038941497,12.257747574556916
6136,0,0,3,76,31087,2216,446,113,0,1,20,0,12.891240445573827,12.14364515716563
6137,1,1,3,155,630,26,38,0,0,5,23,0,12.795771685478785,12.32823278331501
6138,0,0,2,47,657,87,15,1,0,0,0,0,10.948854870589896,12.059401216341229
6139,1,0,0,103,1495,420,589,12,0,0,0,0,10.604448726626492,12.04321300796761
6140,0,0,0,41,366,34,68,7,0,1,12,0,12.94180011049822,12.236935168457276
6141,1,0,0,81,1762,81,40,4,0,3,15,0,14.426728365211883,12.508918713108208
6142,0,0,1,33,760,39,172,0,0,1,10,0,14.083947383487647,12.533024203930628
6143,1,0,0,28,2023,144,602,10,0,2,5,0,15.052231409699749,12.59309957559264
6144,0,0,0,60,21,3,37,0,0,3,16,0,13.975415779301338,12.415121036323086
6145,0,0,0,27,1194,200,98,8,0,2,11,0,13.733813343143572,12.367220489456296
6146,1,0,0,986,2453,161,2065,45,8,6,200,1,18.321331956498682,12.933528321165113
6147,1,0,0,16,74617,5097,3309,684,1,1,4,0,13.098822155818715,12.429369682872503
6148,0,0,0,28,145,86,13,0,0,1,4,0,13.225911678258646,12.40737539999995
6149,0,0,0,41,13843,2161,2463,216,1,1,6,1,11.577003849767765,12.206207690816012
6150,1,1,0,279,2413,223,64,118,7,2,48,0,12.504871879745384,12.013332107545486
6151,1,0,1,244,20386,2511,279,23,9,0,0,6,11.181292686540244,12.12887774069959
6152,1,0,3,87,38790,9365,4303,3,5,0,0,2,11.155638613235823,12.022275121252473
6153,1,0,1,40,2283,299,924,3,1,0,0,0,14.78402517334953,12.383542163686602
6154,1,0,4,46,340,31,25,9,3,1,3,0,12.775415421929518,12.121756411489786
6155,0,0,0,40,2647,144,50,8,1,1,2,0,11.689998009201556,12.209989290076706
6156,1,0,0,283,13539,1965,7429,279,0,1,16,0,12.45298159645438,12.269151704881908
6157,0,0,1,193,1529,61,162,18,5,1,23,0,11.488170392218894,12.01837856053034
6158,1,1,3,1054,68504,9900,2345,3000,4,2,229,0,13.175693247090228,12.24945938225345
6159,1,0,1,104,468262,77905,13435,51127,24,0,0,0,11.220925300600012,12.04550831398176
6160,1,1,0,164,2283,299,924,3,6,1,16,1,13.00036512367038,12.183147478504768
6161,1,1,0,69,1735,355,63,8,2,3,4,0,13.310280875698073,12.39629068504483
6162,0,0,2,77,5033,870,551,123,9,1,6,1,11.760611903401458,12.160252748655287
6163,1,0,0,61,106431,8160,1593,2706,5,0,0,1,10.142290059592904,11.900461108421885
6164,0,0,0,63,21521,2060,545,223,0,1,2,0,10.535189371538737,11.899553218624785
6165,0,0,1,37,659,238,333,339,0,2,11,0,13.184449233982923,12.353173334818237
6166,1,1,0,59,2413,223,64,118,0,2,16,0,12.783158992429295,12.236416867435153
6167,1,1,1,116,4391,471,210,8,5,0,0,0,10.217204062976064,11.87180376385009
6168,1,0,2,638,26200,1817,485,81,5,6,118,0,13.299070791408806,12.33320396267785
6169,1,1,5,164,1609,189,344,16,0,2,23,1,11.51891869538796,12.04077551011031
6170,1,1,7,22,379372,41845,14513,4457,1,2,4,0,13.636188898395526,12.463203550102872
6171,1,0,0,54,51,1,5,0,0,1,2,0,10.750004023524365,12.049065631577982
6172,1,0,0,15,2771,598,0,0,0,0,0,1,11.168478237676425,11.929606116445623
6173,1,0,6,40,2104,418,695,218,2,0,0,1,10.787966290407573,12.016749946553704
6174,1,1,0,557,879075,293021,5816,21692,90,1,3,1,12.643634381624924,12.332867636201396
6175,0,0,0,84,3981,457,1105,97,5,1,3,0,11.418141081322219,12.135872425932254
6176,1,1,4,1967,1887,161,8,4,3,0,0,0,13.339775879426288,12.273414047531606
6177,0,0,3,41,659,238,333,339,0,1,6,0,14.107371123058936,12.56966059002705
6178,1,1,3,65,2413,223,64,118,0,2,11,0,13.520754666949415,12.496890373379156
6179,1,1,4,45,379372,41845,14513,4457,2,2,4,0,12.096865152707329,12.17894969442812
6180,0,0,1,40,825,71,104,6,2,0,0,0,11.335980496426123,12.19807082224034
6181,0,0,0,50,1973,203,896,23,1,1,2,0,11.642992528318196,12.14701700007522
6182,1,1,6,152,26200,1817,485,81,1,4,39,0,11.985446990399895,12.046843296849364
6183,0,0,0,66,3276,432,1384,197,2,2,11,0,15.308427389428493,12.674029416041884
6184,1,0,0,81,2642,126,88,0,1,1,11,0,14.532247998609673,12.54651890317121
6185,1,1,8,162,1333,159,42,5,2,0,0,1,11.39563871207342,12.149604347891753
6186,1,0,6,21,1588,275,262,65,0,1,3,1,10.60497828885209,12.079047266505809
6187,1,0,0,156,23471,2076,181,14,4,0,0,1,10.98178437907836,12.204226409051838
6188,1,0,2,27,31087,2216,446,113,3,1,2,0,12.700630629508662,12.378707872232127
6189,0,0,0,56,2104,418,695,218,7,0,0,0,12.098189665839877,12.220463683620649
6190,1,1,2,97,1174,101,59,8,0,1,30,0,12.030482556027302,12.168077627899693
6191,1,0,0,132,673,104,44,4,0,2,27,1,11.818886283384465,11.700459369241809
6192,1,1,0,82,13958,1304,3315,15,0,1,38,0,14.838981601896304,12.517838482834804
6193,1,1,0,33,70,8,14,0,0,2,4,0,13.94895958795329,12.032408584676105
6194,0,1,0,94,366,34,68,7,1,2,7,0,11.010470485163577,12.098956581813477
6195,0,0,0,52,2546,178,74,20,5,0,0,0,12.014485503629365,12.165686197939646
6196,0,1,0,40,106,3,23,0,1,0,0,2,11.862364634080915,12.129306996903244
6197,1,1,3,113,2411,253,204,32,0,2,13,0,12.096650613619978,12.11717011046502
6198,1,0,0,15,403,173,786,45,3,0,0,0,11.074159759121953,12.071534369125294
6199,1,0,3,44,2546,178,74,20,1,1,4,1,12.461638258923145,11.890975091785672
6200,1,0,0,62,312807,41861,16628,2518,4,2,4,1,11.470004178695845,12.056404556860908
6201,0,0,0,153,3416,126,3,2,10,3,18,3,11.635491259884489,12.058364059096933
6202,1,1,1,14,746,62,6,0,0,1,1,0,14.217795213138668,12.498866909382103
6203,1,0,1,112,2546,178,74,20,1,3,15,0,12.481023069714341,12.308610504911059
6204,0,0,0,148,1183,100,214,0,0,1,41,0,13.221420412623504,12.367779045793295
6205,1,0,0,39,67907,5948,1966,35,0,2,17,0,13.830760726518019,12.5398762110586
6206,0,0,2,94,2411,253,204,32,2,2,15,0,13.151203946895842,12.336466546736794
6207,1,0,1,67,366,34,68,7,1,1,14,0,13.119549386475567,12.370894222205031
6208,1,0,2,59,146,12,1,0,0,2,2,0,11.008535490656847,11.997496474994735
6209,1,0,0,197,184341,41961,3940,32065,1,0,0,0,13.522911410768607,12.255738266489308
6210,0,1,0,33,69521,3930,2044,5766,0,2,2,0,12.471799033661734,11.905965550513654
6211,1,0,1,91,2411,253,204,32,2,1,18,0,13.706829801467489,12.402300691884827
6212,1,0,1,294,14513,1825,1757,328,0,0,0,0,10.465412896679156,11.946818174072767
6213,0,0,0,100,91,21,191,0,1,1,5,0,11.46033304668408,12.054898797895973
6214,1,1,1,330,26109,1510,745,224,5,5,50,3,15.550517551221997,12.573822723111444
6215,0,1,2,127,11455,984,1216,217,0,2,18,0,13.520171050626075,12.336124276447686
6216,1,1,1,128,64392,5964,750,10085,2,4,15,0,12.491967125217846,12.174765481186618
6217,1,1,0,383,97,31,24,1,6,4,40,0,12.07192445040031,12.133679239114127
6218,1,0,2,240,600,65,400,1,0,4,40,0,11.618687834327897,12.095275105121983
6219,0,0,0,67,21,0,0,0,0,1,6,0,11.58613975565921,12.0519777935148
6220,1,0,0,45,19060,1897,2043,172,0,0,0,0,10.53670366181941,11.962459583791313
6221,1,0,0,90,184341,41961,3940,32065,1,0,0,1,12.496248363634757,12.188645715852433
6222,1,0,0,56,101,14,0,0,0,0,0,0,11.062373163621764,12.031878409187403
6223,0,1,0,65,60867,4957,6713,624,1,3,35,0,13.9254936777757,12.40997096770664
6224,1,0,0,37,74617,5097,3309,684,1,2,9,0,14.065917101661123,12.532002129590934
6225,1,1,0,108,34973,1951,1481,136,5,0,0,4,9.966613891979696,11.44867674291131
6226,1,0,0,49,302,6,74,3,0,1,2,0,12.745181296320048,12.245900050017571
6227,1,0,1,24,98005,10910,2026,44,4,0,0,2,10.597458679038766,12.074628997635315
6228,1,0,0,93,1386,153,63,13,3,2,10,0,11.968524706672959,12.174887083998522
6229,1,1,2,55,600,147,50,11,1,1,12,0,14.762320407556523,12.559394021624275
6230,1,1,1,44,4948,470,99,693,5,2,3,1,12.30186998189827,12.13226322655326
6231,0,0,0,45,4733,378,129,37,3,1,1,0,11.40200765561683,12.18887513460166
6232,0,0,0,43,13,1,0,0,0,1,10,0,13.100652957538882,12.19025207116607
6233,1,1,9,168,2413,223,64,118,3,6,20,1,12.26035739998983,12.135012290424287
6234,1,0,5,211,1743,230,601,7,0,2,64,0,13.978985099031108,12.423967289658158
6235,1,0,0,85,600,147,50,11,4,2,7,0,12.64005098945988,12.246489679886327
6236,1,1,1,186,4996,364,389,69,6,3,8,1,11.705407472097004,12.140223493227124
6237,0,0,0,26,129,10,4,0,1,2,2,0,12.3372996111464,12.247547385893943
6238,1,0,3,242,3884,205,353,5,0,4,49,0,13.285723824699431,12.388243956068926
6239,0,1,0,40,109,6,2,0,0,2,10,0,12.214998817555918,12.331269174634238
6240,1,0,0,38,26200,1817,485,81,1,2,10,0,12.204936555774768,12.24479391869997
6241,0,0,1,129,112902,9360,3825,17,2,3,18,0,14.605632148628152,12.329450358858695
6242,1,0,3,196,111735,5246,6882,268,1,4,30,0,16.202699781416065,12.42725408542458
6243,1,1,4,367,26109,1510,745,224,4,5,49,4,14.690849131070033,12.587797277947812
6244,1,0,0,97,383179,20227,18330,5892,6,0,0,0,10.865923156681758,11.970736189322828
6245,1,0,0,81,13,5,0,0,0,4,11,0,12.708809401236604,12.251591318092604
6246,1,0,2,53,1304,60,59,3,5,0,0,0,11.421425124863923,12.201053379929277
6247,1,0,0,95,5180,405,123,34,10,0,0,1,10.745489553708333,11.974750253711761
6248,0,1,0,107,730,21,13,0,4,0,0,2,10.972816857338435,12.012021722928015
6249,1,1,4,173,3604,554,295,55,5,0,0,0,12.201140600073986,12.143350082451366
6250,0,0,0,57,160,11,47,0,0,1,9,1,12.392359888034614,12.168398584619883
6251,1,0,0,58,27837,2573,3062,58,1,1,7,1,12.310254754996452,12.158567122801633
6252,1,0,0,48,26200,1817,485,81,3,1,3,0,11.277803933384755,11.971913899096362
